heading (radians),x (meters),y (meters),theta (radians),cost
-0.000974603260544291,-1.1416964217673597,-0.5986471404303381,-0.000974603260544291,0.008390982366166394
-0.0009682059141936856,-1.1333198942819143,-0.5986551938420921,-0.0009682059141936856,0.008376531356824526
-0.0009651208439901085,-1.1249436307715095,-0.5986633175261128,-0.0009651208439901085,0.008376267449764274
-0.0009639540548092543,-1.1161148215541548,-0.5986719593528855,-0.0009639540548092543,0.00882881344675591
-0.0009624131338294516,-1.1072739682188837,-0.5986806073067543,-0.0009624131338294516,0.008840857564901706
-0.0009611699819885029,-1.0984327830174816,-0.5986891841584709,-0.0009611699819885029,0.008841189361611745
-0.0009581932093481806,-1.0900418961965364,-0.5986972796417446,-0.0009581932093481806,0.00839089072618408
-0.000955789806555527,-1.0816654234684018,-0.5987052880019168,-0.000955789806555527,0.008376476556346048
-0.000954338467051379,-1.0732893594272768,-0.5987133695153347,-0.000954338467051379,0.008376067939784546
-0.0009545951477078273,-1.0644607409823108,-0.5987219151019815,-0.0009545951477078273,0.008828622580779199
-0.0009542302720130075,-1.0556200319405504,-0.5987303473040557,-0.0009542302720130075,0.008840713063045055
-0.0009534094952793941,-1.046778963368541,-0.5987387102095766,-0.0009534094952793941,0.00884107252731041
-0.0009510359895879829,-1.0383874710731775,-0.598746690329372,-0.0009510359895879829,0.008391496089819457
-0.0009493818320740374,-1.0300105956011456,-0.5987547097565591,-0.0009493818320740374,0.0083768793106468
-0.0009481603485272989,-1.0216343396105962,-0.5987628268852236,-0.0009481603485272989,0.008376259923557283
-0.000948872194179845,-1.0128050948999185,-0.5987713730771853,-0.000948872194179845,0.008829248846783464
-0.000949030300895305,-1.0039643270256233,-0.5987798782626643,-0.000949030300895305,0.008840771965464917
-0.0009471136072165598,-0.9955723844956772,-0.5987878706973851,-0.0009471136072165598,0.00839194633591823
-0.0009459205295189848,-0.9871958555598673,-0.5987957860426733,-0.0009459205295189848,0.008376532675585467
-0.0009450632728683434,-0.978819823529882,-0.5988037020879973,-0.0009450632728683434,0.008376035770644403
-0.0009462377373454922,-0.9699903025347029,-0.5988120407284387,-0.0009462377373454922,0.008829524932703496
-0.0009466980850313931,-0.9611494330896229,-0.5988204311834415,-0.0009466980850313931,0.008840873426572984
-0.0009463231809304952,-0.9523082474232327,-0.5988288336642738,-0.0009463231809304952,0.008841189659161633
-0.0009448527254596484,-0.943916148433039,-0.5988368220035434,-0.0009448527254596484,0.008392102792195509
-0.0009439224245292711,-0.9355394749561783,-0.5988448300770997,-0.0009439224245292711,0.008376677304706382
-0.0009430562609203245,-0.927163184841569,-0.5988528481722913,-0.0009430562609203245,0.008376293952217267
-0.0009414578208090669,-0.9192366161072015,-0.5988604962746359,-0.0009414578208090669,0.007926572424075965
-0.0009406467065307091,-0.9113255249604735,-0.5988680245323719,-0.0009406467065307091,0.007911094728702443
-0.0009399618494375422,-0.9034149284513466,-0.5988753734853534,-0.0009399618494375422,0.007910599922718867
-0.0009386296577140819,-0.8959540969570066,-0.5988821415763695,-0.0009386296577140819,0.007460834564175289
-0.000938360817504266,-0.888508382808974,-0.5988890061511324,-0.000938360817504266,0.007445717312428558
-0.0009378186514502545,-0.8810628932679403,-0.5988961126036316,-0.0009378186514502545,0.00744549293245988
-0.000941334530248956,-0.8724937543063228,-0.598904420097512,-0.000941334530248956,0.008569142988535398
-0.0009441648878814266,-0.8636606714732281,-0.5989129670712052,-0.0009441648878814266,0.008833086968159634
-0.0009447816243489561,-0.854819819475012,-0.5989214869060968,-0.0009447816243489561,0.008840856103452269
-0.000944458808130353,-0.8459784405535926,-0.5989298778208295,-0.000944458808130353,0.008841382903119187
-0.0009438451852700688,-0.8371367826706281,-0.5989381141767094,-0.0009438451852700688,0.008841661719210202
-0.0009419423786467285,-0.828977814528872,-0.5989457338317357,-0.0009419423786467285,0.00815897169975075
-0.0009420767224990052,-0.8206081759165237,-0.5989536801157328,-0.0009420767224990052,0.008369642384519238
-0.0009416745910548431,-0.8122322042686096,-0.5989616742922093,-0.0009416745910548431,0.008375975462805352
-0.0009428972099944781,-0.8036355647743434,-0.5989698332287507,-0.0009428972099944781,0.00859664336602513
-0.0009445857067445206,-0.7948020342234762,-0.5989782812239727,-0.0009445857067445206,0.008833534590509496
-0.0009433311388703864,-0.7866436861102184,-0.5989860788318853,-0.0009433311388703864,0.00815835183966626
-0.0009436285572053486,-0.7782745644921313,-0.5989940286852737,-0.0009436285572053486,0.008369125393880893
-0.0009416239218645988,-0.7705812925675476,-0.5990012731529825,-0.0009416239218645988,0.007693275335505677
-0.000945423181609995,-0.7617859757760648,-0.5990095459124737,-0.000945423181609995,0.00879532068210644
-0.0009475413152954651,-0.7529460347622593,-0.5990178487232088,-0.0009475413152954651,0.00883994491296333
-0.0009477261837470467,-0.7441050928442362,-0.5990262427373875,-0.0009477261837470467,0.008840945902861972
-0.0009465464414066233,-0.7357278124774446,-0.5990342756179139,-0.0009465464414066233,0.008377284218110438
-0.0009459493250441712,-0.7273515780987908,-0.599042346923551,-0.0009459493250441712,0.00837623826739162
-0.0009445523282907137,-0.7194397765311413,-0.599049994056196,-0.0009445523282907137,0.007911805263307385
-0.0009481058999670417,-0.7106265522231691,-0.5990584245094099,-0.0009481058999670417,0.008813228340124556
-0.0009503463743100409,-0.7017862680130605,-0.5990667812322519,-0.0009503463743100409,0.008840288159913716
-0.0009505330185203771,-0.6929454084801466,-0.5990751167136711,-0.0009505330185203771,0.00884086346240939
-0.0015165979703440945,-0.6845547117686264,-0.5990846733247208,-0.0015165979703440945,0.008390702153784967
-0.0027699168565971143,-0.6761757432101119,-0.5991020321553393,-0.0027699168565971143,0.008378986539765713
-0.004432050632578592,-0.6682479676897577,-0.5991301292713402,-0.004432050632578592,0.007927825310200426
-0.006350721384181401,-0.6594303469682177,-0.5991774024675472,-0.006350721384181401,0.00881774744160954
-0.008266079686153333,-0.6505864913485812,-0.5992418548935399,-0.008266079686153333,0.008844090475350917
-0.009605701803761373,-0.6421951535330742,-0.5993172004822117,-0.009605701803761373,0.008391676071661075
-0.010805806559720318,-0.6338168954121703,-0.5994022200410659,-0.010805806559720318,0.008378689483796341
-0.012328487949794286,-0.6254384879557197,-0.599498713195311,-0.012328487949794286,0.008378963088301836
-0.013554612009505137,-0.6175130126307395,-0.5996014924980726,-0.013554612009505137,0.007926141729236539
-0.014580386080761294,-0.6086984742561591,-0.5997253766749091,-0.014580386080761294,0.008815408898413165
-0.015893387847273066,-0.5998565817560432,-0.5998597173838499,-0.015893387847273066,0.00884291300475611
-0.017392387685482652,-0.5914641159917603,-0.5999991259945885,-0.017392387685482652,0.008393623553949046
-0.01898813707772835,-0.5830857328915132,-0.6001512416293945,-0.01898813707772835,0.008379763871426107
-0.02008563662236783,-0.574256558237924,-0.6003243131445207,-0.02008563662236783,0.008830870784522365
-0.020529817045159396,-0.5654164498998167,-0.6005042031643913,-0.020529817045159396,0.008841938466689523
-0.021280070656922355,-0.5565757902680435,-0.6006885145197551,-0.021280070656922355,0.008842580697996464
-0.02222988015223843,-0.5481851897923586,-0.6008711918255312,-0.02222988015223843,0.008392588834239911
-0.023349981208125942,-0.5398087716923907,-0.6010616722919273,-0.023349981208125942,0.008378583591129748
-0.024834171070602738,-0.5314322841751703,-0.6012630557641244,-0.024834171070602738,0.008378907949668842
-0.026168319177117517,-0.5226039131155067,-0.6014882277146051,-0.026168319177117517,0.00883124215353589
-0.02750347080159864,-0.5137640009930111,-0.6017251416039492,-0.02750347080159864,0.008843086255624128
-0.029078618371468933,-0.5049234821243613,-0.6019750611250572,-0.029078618371468933,0.008844050748044341
-0.030493568803722917,-0.49653386607081074,-0.6022250993342392,-0.030493568803722917,0.008393341207888837
-0.03189827251911468,-0.48815853583201,-0.6024860756283732,-0.03189827251911468,0.00837939527860272
-0.03350227011153006,-0.4797836601650745,-0.602759765335209,-0.03350227011153006,0.008379346543272716
-0.034971841811281316,-0.4709579098726056,-0.6030622351538968,-0.034971841811281316,0.008830931786410307
-0.03643022765794551,-0.4621199090516762,-0.6033776925325816,-0.03643022765794551,0.008843628885729845
-0.03805574315843491,-0.4532817917395925,-0.6037067616395249,-0.03805574315843491,0.008844241295854526
-0.03975330936580949,-0.44444398347072966,-0.6040504508592975,-0.03975330936580949,0.008844488525458556
-0.04148112349826159,-0.4356066837627672,-0.6044092816358402,-0.04148112349826159,0.00884458171167795
-0.04301309626942936,-0.4272209336389581,-0.6047638043175229,-0.04301309626942936,0.008393240820493107
-0.04385581296764318,-0.41930628283355786,-0.6051083823876694,-0.04385581296764318,0.007922148156772137
-0.04413877344912441,-0.4114018010402569,-0.605456715319201,-0.04413877344912441,0.007912153199465711
-0.0441091662843928,-0.40260107809176093,-0.6058457291933613,-0.0441091662843928,0.00880931644399684
-0.04397319341345309,-0.3937698661737923,-0.6062350575306319,-0.04397319341345309,0.0088397896182134
-0.04215728455696742,-0.38536470791180155,-0.6065993722284871,-0.04215728455696742,0.008413050018167275
-0.03752914128266194,-0.37700305397290645,-0.6069349877992258,-0.03752914128266194,0.008368386607056473
-0.03188598608426904,-0.3686426693363475,-0.6072260013811099,-0.03188598608426904,0.008365447996135788
-0.02728800886008277,-0.35988062382096725,-0.6074849809405372,-0.02728800886008277,0.008765872006012636
-0.025078446565441007,-0.35104403932941075,-0.6077147497225885,-0.025078446565441007,0.008839571209601866
-0.024449179237307574,-0.34220693907663685,-0.6079334000717994,-0.024449179237307574,0.008839804797210544
-0.02529521937947345,-0.3338137344397681,-0.6081406883383318,-0.02529521937947345,0.008395763961772471
-0.027096691384688468,-0.32543670270244274,-0.6083598148519713,-0.027096691384688468,0.008379897204449226
-0.02943033090126619,-0.31750655905511355,-0.6085830644222938,-0.02943033090126619,0.007933285488240335
-0.03213102899837432,-0.3086920344257855,-0.608854092636924,-0.03213102899837432,0.008818690420587173
-0.03449568943610854,-0.2998521305138298,-0.6091487219027051,-0.03449568943610854,0.008844812467026343
-0.036080815737031036,-0.29146460825537585,-0.6094453106086858,-0.036080815737031036,0.008392764413265509
-0.03685716570546259,-0.2830921405332987,-0.6097511759578459,-0.03685716570546259,0.00837805283875919
-0.03717747180842209,-0.274720941882488,-0.6100614013130414,-0.03717747180842209,0.008376944945643386
-0.03737563900670748,-0.26589869977095104,-0.6103904728954922,-0.03737563900670748,0.00882837719974363
-0.0375039620595123,-0.257063931845722,-0.6107216326481426,-0.0375039620595123,0.008840972292368701
-0.0375455294322691,-0.2482288501449416,-0.6110535365279703,-0.0375455294322691,0.008841313751072851
-0.0376144390130008,-0.2398449765429443,-0.6113688271459646,-0.0376144390130008,0.00838980004219781
-0.037682088983440415,-0.23147439355758104,-0.6116842009207095,-0.037682088983440415,0.008376521959181482
-0.03769764347649138,-0.22310426138432068,-0.6119997907135485,-0.03769764347649138,0.00837607960296416
-0.03775770816582296,-0.21428318052807008,-0.6123326200938517,-0.03775770816582296,0.00882735763798567
-0.037821200803996195,-0.20544867654164534,-0.6126666384943589,-0.037821200803996195,0.008840816080997953
-0.03783477383164889,-0.19661385111176077,-0.6130010228242438,-0.03783477383164889,0.008841151127348042
-0.03618756605467304,-0.1877818731461952,-0.6133303377209852,-0.03618756605467304,0.008838115358233981
-0.03173935279286586,-0.17940540622250964,-0.6136175581562288,-0.03173935279286586,0.008381389723788048
-0.025515341739908968,-0.170593523963538,-0.6138717799821443,-0.025515341739908968,0.008815548631976968
-0.0192573444123124,-0.1617668622505718,-0.6140700533626228,-0.0192573444123124,0.008828888340473549
-0.013520872535473419,-0.15293805699512397,-0.6142155038058217,-0.013520872535473419,0.008830003288224184
-0.008542101371184805,-0.14455840465739336,-0.6143081165660272,-0.008542101371184805,0.008380164104872108
-0.0051848789221416195,-0.1361912742658669,-0.6143646664855333,-0.0051848789221416195,0.00836732148791964
-0.002939048027333971,-0.12781984889297296,-0.614398675744379,-0.002939048027333971,0.00837149445461322
-0.0013321280650314346,-0.1189984101632236,-0.614417316040586,-0.0013321280650314346,0.008821458423830192
8.238692893552343e-05,-0.11016057320655548,-0.61442347603357,8.238692893552343e-05,0.008837839103432605
0.0017019527337016262,-0.10132253468825397,-0.6144161476172143,0.0017019527337016262,0.008838041556627088
0.0030765873026032237,-0.0929381133942538,-0.6143960831227951,0.0030765873026032237,0.0083844453018205
0.004416577953491564,-0.08456432465775181,-0.6143651273042585,0.004416577953491564,0.008373845954295368
0.006002185859632636,-0.07619120339049301,-0.6143219133254136,0.006002185859632636,0.008373232780962749
0.007400036232206072,-0.06736898045657015,-0.614262754052049,0.007400036232206072,0.008822421284174741
0.008781888884557283,-0.058531458239262237,-0.6141917345441518,0.008781888884557283,0.008837807573822423
0.010384333343349313,-0.049693914015389425,-0.614107612201969,0.010384333343349313,0.008837944584424709
0.011830383564372628,-0.04131037149212763,-0.6140147821542339,0.011830383564372628,0.008384056455982464
0.013262675266556964,-0.03293731476070381,-0.6139103681619661,0.013262675266556964,0.008373707739670824
0.014885091942447096,-0.024565098377472908,-0.6137929813246245,0.014885091942447096,0.00837303928315286
0.01637050862013593,-0.015744571662476465,-0.6136550660116189,0.01637050862013593,0.00882160485192617
0.017845564775263043,-0.006908005531190625,-0.6135042117421335,0.017845564775263043,0.008837853698902803
0.01948506041119844,0.0019284722637502732,-0.6133396694136336,0.01948506041119844,0.008838009617462053
0.021011684168413942,0.010310458800103726,-0.6131702158382594,0.021011684168413942,0.008383699231831833
0.022528279107767946,0.018681942912118246,-0.6129886496749026,0.022528279107767946,0.00837345284272788
0.02418410337627182,0.027052644765482498,-0.6127937925644009,0.02418410337627182,0.008372969533649863
0.025742223777596576,0.03587179883618467,-0.6125739082244723,0.025742223777596576,0.008821894787727214
0.0272932038932724,0.044706287918226305,-0.6123399825079953,0.0272932038932724,0.00883758556289794
0.02896218513337053,0.05354060799800719,-0.6120917906776192,0.02896218513337053,0.008837805748978935
0.030554294480971387,0.06192067602649337,-0.6118425432379997,0.030554294480971387,0.008383773878642791
0.03157155281476835,0.07029088636304272,-0.6115821257188122,0.03157155281476835,0.008374260466595083
0.031998189063261524,0.07866184446718566,-0.6113159086924218,0.031998189063261524,0.008375190211956774
0.03251937253944105,0.08748110335044862,-0.6110319219893983,0.03251937253944105,0.00882382999028805
0.03300517879350775,0.09631595471951504,-0.6107424060673181,0.03300517879350775,0.008839593779277006
0.03320311691321582,0.10515170501729577,-0.6104497395283092,0.03320311691321582,0.008840595965645518
0.03358884895064338,0.11353345595339943,-0.6101701174695233,0.03358884895064338,0.008386413849234619
0.03411518699076409,0.12145260575180604,-0.6099020598077475,0.03411518699076409,0.0079236852814609
0.034430075686084645,0.12935874506623887,-0.6096309507599615,0.034430075686084645,0.00791078624253063
0.03461376386991619,0.13816656078371117,-0.6093268044851742,0.03461376386991619,0.008813065452464264
0.034729930629332384,0.14700125020684102,-0.6090203650333768,0.034729930629332384,0.008840002394840186
0.03476762081019214,0.15583673490568511,-0.6087131858734822,0.03476762081019214,0.008840822863273626
0.03483100667806435,0.16422083485564207,-0.6084213950581838,0.03483100667806435,0.0083891759935503
0.03492050196134425,0.1721371879884093,-0.6081452671344622,0.03492050196134425,0.007921167436238951
